tenure,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,OnlineBackup_No internet service,TechSupport_No internet service,StreamingMovies_No internet service,DeviceProtection_No internet service,StreamingTV_No internet service,InternetService_No,OnlineSecurity_No internet service,TotalCharges,MonthlyCharges,PaperlessBilling,Churn
57,False,True,False,False,False,False,False,False,False,False,3090.05,53.35,0,0
3,False,False,True,True,True,True,True,True,True,True,61.05,19.55,0,0
1,False,False,False,True,True,True,True,True,True,True,20.9,20.9,0,1
19,False,False,False,False,False,False,False,False,False,False,955.6,48.95,1,0
3,False,False,True,False,False,False,False,False,False,False,140.4,54.2,1,0
59,False,True,True,True,True,True,True,True,True,True,1493.1,24.45,0,0
1,True,False,False,False,False,False,False,False,False,False,69.4,69.4,1,1
42,False,False,False,False,False,False,False,False,False,False,1626.05,40.15,1,0
7,True,False,True,False,False,False,False,False,False,False,541.15,74.9,1,1
67,False,True,False,True,True,True,True,True,True,True,1784.9,25.6,0,0
1,True,False,True,False,False,False,False,False,False,False,70.35,70.35,1,0
66,False,True,False,False,False,False,False,False,False,False,6075.9,91.7,0,0
61,True,False,False,False,False,False,False,False,False,False,5500.6,89.2,0,0
4,False,False,False,True,True,True,True,True,True,True,73.1,24.1,0,0
42,True,False,False,False,False,False,False,False,False,False,3229.4,74.15,1,1
64,False,False,False,False,False,False,False,False,False,False,3399.85,53.85,1,0
54,True,False,False,False,False,False,False,False,False,False,6431.05,115.6,1,0
1,False,False,False,True,True,True,True,True,True,True,19.75,19.75,1,0
54,False,True,False,True,True,True,True,True,True,True,1230.9,24.05,1,0
18,False,True,False,True,True,True,True,True,True,True,454.65,25.3,0,0
3,True,False,True,False,False,False,False,False,False,False,235.05,84.3,0,0
1,True,False,True,False,False,False,False,False,False,False,70.1,70.1,1,1
72,False,True,False,False,False,False,False,False,False,False,6595.9,89.75,0,0
60,True,False,True,False,False,False,False,False,False,False,5867.0,97.95,1,0
11,False,False,False,True,True,True,True,True,True,True,196.35,20.0,1,0
12,True,False,True,False,False,False,False,False,False,False,909.25,78.3,1,1
61,True,False,False,False,False,False,False,False,False,False,6449.15,103.9,0,0
39,False,True,False,True,True,True,True,True,True,True,762.45,20.7,0,0
55,True,False,True,False,False,False,False,False,False,False,5283.95,96.8,1,1
17,True,False,True,False,False,False,False,False,False,False,1617.5,94.4,1,1
37,False,False,False,True,True,True,True,True,True,True,785.75,20.15,0,0
72,False,True,False,True,True,True,True,True,True,True,1776.0,26.0,1,0
72,False,True,False,False,False,False,False,False,False,False,5396.25,77.35,0,0
8,False,False,False,False,False,False,False,False,False,False,574.5,66.05,0,0
22,False,False,False,True,True,True,True,True,True,True,400.3,19.9,0,0
1,True,False,True,False,False,False,False,False,False,False,84.3,84.3,0,1
38,False,False,False,False,False,False,False,False,False,False,2656.3,68.15,0,0
17,False,False,True,False,False,False,False,False,False,False,1445.95,80.85,0,0
70,False,True,False,False,False,False,False,False,False,False,5212.65,75.5,1,0
72,False,True,False,False,False,False,False,False,False,False,6440.25,92.45,0,1
28,True,False,True,False,False,False,False,False,False,False,2244.95,80.6,1,0
15,True,False,False,False,False,False,False,False,False,False,1130.0,83.2,1,0
72,False,True,False,False,False,False,False,False,False,False,6463.15,87.55,1,0
11,True,False,True,False,False,False,False,False,False,False,1131.2,99.55,1,1
8,True,False,True,False,False,False,False,False,False,False,585.95,81.25,1,1
57,True,False,False,False,False,False,False,False,False,False,6252.7,109.4,1,0
1,False,False,False,True,True,True,True,True,True,True,19.95,19.95,0,1
46,False,False,True,False,False,False,False,False,False,False,2062.15,45.55,0,0
30,False,False,False,True,True,True,True,True,True,True,587.1,20.7,0,0
10,True,False,True,False,False,False,False,False,False,False,720.45,75.3,0,0
23,True,False,True,False,False,False,False,False,False,False,2186.4,99.25,1,1
32,True,False,False,False,False,False,False,False,False,False,2979.3,93.4,1,0
13,True,False,False,False,False,False,False,False,False,False,956.65,73.75,1,0
39,True,True,True,False,False,False,False,False,False,False,3201.55,80.45,1,1
44,True,False,False,False,False,False,False,False,False,False,3973.2,88.15,1,0
9,False,False,False,False,False,False,False,False,False,False,447.9,49.2,0,0
67,False,True,False,True,True,True,True,True,True,True,1335.2,19.65,0,0
9,True,False,False,False,False,False,False,False,False,False,661.25,79.35,1,1
15,True,False,True,False,False,False,False,False,False,False,1111.85,79.75,1,1
71,True,True,False,False,False,False,False,False,False,False,7555.0,105.15,1,0
1,False,False,False,False,False,False,False,False,False,False,49.0,49.0,0,0
30,True,False,True,False,False,False,False,False,False,False,3046.15,100.05,1,1
1,True,False,True,False,False,False,False,False,False,False,69.35,69.35,1,1
17,False,False,False,False,False,False,False,False,False,False,836.35,49.8,1,0
3,True,False,True,False,False,False,False,False,False,False,272.2,85.8,0,1
67,False,True,True,False,False,False,False,False,False,False,5293.4,79.7,1,1
1,False,False,False,True,True,True,True,True,True,True,20.95,20.95,0,0
1,False,False,False,False,False,False,False,False,False,False,50.55,50.55,0,1
32,True,False,False,False,False,False,False,False,False,False,2570.0,79.3,0,0
41,False,False,False,True,True,True,True,True,True,True,798.2,19.5,0,0
1,True,False,True,False,False,False,False,False,False,False,80.55,80.55,1,1
1,False,False,False,False,False,False,False,False,False,False,44.15,44.15,0,0
12,True,False,True,False,False,False,False,False,False,False,916.9,84.5,1,1
62,True,False,True,False,False,False,False,False,False,False,6487.2,105.5,1,0
22,True,False,False,False,False,False,False,False,False,False,1855.65,84.3,1,1
17,True,False,False,False,False,False,False,False,False,False,1556.85,92.7,1,0
72,False,True,False,True,True,True,True,True,True,True,1988.05,26.25,1,0
56,True,False,False,False,False,False,False,False,False,False,5432.2,96.95,1,0
9,False,False,False,True,True,True,True,True,True,True,147.55,20.45,1,0
72,True,True,False,False,False,False,False,False,False,False,8424.9,115.8,1,0
20,True,False,False,False,False,False,False,False,False,False,2203.7,108.2,1,0
19,False,True,False,True,True,True,True,True,True,True,387.4,20.2,0,0
2,True,False,True,False,False,False,False,False,False,False,116.65,67.75,1,1
53,False,False,False,False,False,False,False,False,False,False,3045.75,54.9,0,0
27,True,False,True,False,False,False,False,False,False,False,2287.25,85.25,1,1
6,False,False,False,True,True,True,True,True,True,True,130.5,20.15,0,0
9,True,False,True,False,False,False,False,False,False,False,767.9,90.35,1,0
8,False,False,True,False,False,False,False,False,False,False,446.8,55.75,0,0
71,True,True,False,False,False,False,False,False,False,False,8100.25,114.6,0,0
10,True,False,False,False,False,False,False,False,False,False,830.7,80.05,1,1
1,False,False,False,True,True,True,True,True,True,True,20.0,20.0,0,1
71,False,False,False,False,False,False,False,False,False,False,4689.15,66.8,0,0
68,True,False,True,False,False,False,False,False,False,False,6754.35,100.3,1,0
34,True,False,True,False,False,False,False,False,False,False,3540.65,105.35,1,0
26,True,False,True,False,False,False,False,False,False,False,2184.6,85.2,1,0
22,False,False,False,False,False,False,False,False,False,False,1054.6,48.8,1,1
7,False,False,False,True,True,True,True,True,True,True,130.55,18.95,1,0
20,True,False,False,False,False,False,False,False,False,False,1540.35,69.8,1,0
60,True,False,True,False,False,False,False,False,False,False,6411.25,106.15,1,0
72,False,True,True,True,True,True,True,True,True,True,1432.55,20.55,0,0
72,True,False,False,False,False,False,False,False,False,False,7629.85,105.75,1,0
4,False,False,False,True,True,True,True,True,True,True,101.9,25.25,0,0
16,False,False,True,True,True,True,True,True,True,True,313.4,19.75,0,0
62,True,False,True,False,False,False,False,False,False,False,6312.9,104.85,1,0
10,False,False,False,False,False,False,False,False,False,False,629.55,60.95,1,0
31,True,False,True,False,False,False,False,False,False,False,2640.55,81.15,1,0
71,False,True,False,True,True,True,True,True,True,True,1372.45,19.1,0,0
58,False,True,False,True,True,True,True,True,True,True,1212.25,20.8,0,0
70,False,True,False,False,False,False,False,False,False,False,6237.05,90.15,1,0
71,False,True,True,False,False,False,False,False,False,False,6310.9,90.1,0,0
69,False,True,False,False,False,False,False,False,False,False,5031.0,74.1,0,0
1,True,False,True,False,False,False,False,False,False,False,85.05,85.05,1,1
72,True,True,False,False,False,False,False,False,False,False,8672.45,118.75,1,0
26,True,False,False,False,False,False,False,False,False,False,2196.45,85.9,0,0
33,True,False,False,False,False,False,False,False,False,False,3008.15,95.0,1,0
10,False,True,False,True,True,True,True,True,True,True,220.8,20.15,0,0
57,True,True,False,False,False,False,False,False,False,False,5779.6,101.3,0,0
10,False,False,True,True,True,True,True,True,True,True,222.65,21.2,1,0
39,False,False,False,True,True,True,True,True,True,True,914.6,24.2,1,0
11,False,False,False,True,True,True,True,True,True,True,246.3,20.3,0,0
21,True,False,True,False,False,False,False,False,False,False,2110.15,102.8,1,1
68,False,True,False,False,False,False,False,False,False,False,5560.0,85.3,0,0
18,True,False,False,False,False,False,False,False,False,False,1633.0,89.6,1,0
6,True,False,False,False,False,False,False,False,False,False,547.65,99.95,1,1
18,False,False,False,False,False,False,False,False,False,False,969.85,56.25,0,0
52,False,False,False,False,False,False,False,False,False,False,2610.65,50.95,1,0
56,True,True,False,False,False,False,False,False,False,False,6567.9,115.85,0,0
45,True,False,False,False,False,False,False,False,False,False,4747.85,103.65,1,0
67,False,True,False,True,True,True,True,True,True,True,1759.55,26.1,1,0
3,False,False,False,False,False,False,False,False,False,False,101.1,35.1,0,0
65,True,False,False,False,False,False,False,False,False,False,6496.15,99.1,1,0
63,False,True,False,False,False,False,False,False,False,False,4234.15,67.25,0,0
11,False,True,False,True,True,True,True,True,True,True,300.7,25.0,0,0
1,False,False,False,False,False,False,False,False,False,False,59.55,59.55,1,0
55,False,True,False,False,False,False,False,False,False,False,4323.35,77.8,1,0
25,False,False,False,False,False,False,False,False,False,False,1466.1,55.1,1,0
72,True,False,False,False,False,False,False,False,False,False,8684.8,117.8,1,1
72,False,True,False,True,True,True,True,True,True,True,1776.45,24.15,1,0
65,False,True,False,False,False,False,False,False,False,False,2933.95,45.25,0,0
54,True,False,True,False,False,False,False,False,False,False,4370.25,79.5,1,1
7,False,False,False,True,True,True,True,True,True,True,144.35,20.25,0,0
72,False,True,False,False,False,False,False,False,False,False,4804.75,64.75,0,0
21,False,False,False,False,False,False,False,False,False,False,1125.2,54.6,0,0
2,False,False,False,True,True,True,True,True,True,True,39.85,20.7,1,0
4,True,False,True,False,False,False,False,False,False,False,422.4,94.75,1,0
3,True,False,False,False,False,False,False,False,False,False,251.75,79.65,1,1
72,True,True,False,False,False,False,False,False,False,False,8332.15,115.8,0,0
6,False,False,True,False,False,False,False,False,False,False,314.6,49.45,1,0
52,True,False,False,False,False,False,False,False,False,False,4331.4,83.8,1,0
69,True,False,False,False,False,False,False,False,False,False,6382.0,95.35,1,0
8,True,False,True,False,False,False,False,False,False,False,740.3,94.7,1,1
8,True,False,False,False,False,False,False,False,False,False,600.15,74.05,1,0
63,True,False,False,False,False,False,False,False,False,False,5538.8,89.6,1,0
60,True,False,False,False,False,False,False,False,False,False,7049.5,116.6,1,0
12,False,False,False,False,False,False,False,False,False,False,690.5,54.2,0,0
13,False,False,False,True,True,True,True,True,True,True,279.3,19.3,1,0
22,False,False,False,False,False,False,False,False,False,False,1427.55,65.05,0,0
5,True,False,True,False,False,False,False,False,False,False,452.7,92.5,1,1
1,False,False,False,True,True,True,True,True,True,True,19.45,19.45,0,1
72,False,True,False,True,True,True,True,True,True,True,1709.15,24.05,1,0
2,False,False,False,True,True,True,True,True,True,True,53.15,18.75,0,0
40,False,True,False,True,True,True,True,True,True,True,777.35,20.15,0,0
44,False,False,False,True,True,True,True,True,True,True,860.85,20.0,0,0
71,False,False,False,False,False,False,False,False,False,False,5012.1,71.0,1,0
2,True,False,True,False,False,False,False,False,False,False,166.3,75.55,1,1
26,True,False,True,False,False,False,False,False,False,False,2404.1,93.6,1,0
1,True,False,True,False,False,False,False,False,False,False,70.0,70.0,1,1
1,False,False,False,False,False,False,False,False,False,False,24.4,24.4,0,0
65,False,True,False,False,False,False,False,False,False,False,4820.15,74.8,1,1
3,False,False,False,False,False,False,False,False,False,False,209.9,65.25,1,0
13,False,False,False,False,False,False,False,False,False,False,610.75,50.55,1,0
33,True,False,True,False,False,False,False,False,False,False,3409.6,104.4,1,1
1,True,False,False,False,False,False,False,False,False,False,70.7,70.7,1,0
4,False,False,False,False,False,False,False,False,False,False,155.35,45.25,0,0
2,True,False,True,False,False,False,False,False,False,False,144.0,70.3,1,0
72,True,True,False,False,False,False,False,False,False,False,7875.0,108.95,1,0
37,False,False,False,True,True,True,True,True,True,True,911.6,26.45,0,0
15,True,False,True,False,False,False,False,False,False,False,1270.2,86.2,0,1
23,False,False,False,True,True,True,True,True,True,True,478.1,19.65,1,0
30,False,False,False,False,False,False,False,False,False,False,1561.5,51.2,0,1
42,False,False,True,True,True,True,True,True,True,True,761.85,19.05,1,0
32,False,False,False,False,False,False,False,False,False,False,2282.95,74.75,0,0
22,True,False,False,False,False,False,False,False,False,False,1615.1,75.8,1,0
42,False,False,False,False,False,False,False,False,False,False,1097.15,25.1,1,0
8,False,False,False,False,False,False,False,False,False,False,369.3,44.45,0,0
65,True,True,False,False,False,False,False,False,False,False,6725.3,104.3,1,0
2,False,False,False,True,True,True,True,True,True,True,31.55,19.5,0,1
